image_name,comment_number,comment-fa,comment,
2947452329,3,بازیکن فوتبال صورت را با پیراهن آبی پاک میکند,Soccer player wipes face with blue jersey,
2947452329,4,یک بازیکن فوتبال با رنگ آبی میدود, a soccer player in blue runs,
294839797,0,مردی که شورت و تاپ مخزن نارنجی به تن دارد درحال لگد زدن به یک توپ قرمز بسیار بزرگ با افراد اطراف است,A man wearing a shorts and an orange tank top is kicking a very large red ball with people around him,
294839797,1,جمعیت مشتاق مردم در یک زمین چمن با یک توپ قرمز به اطراف لگد میزنند,An enthusiastic crowd of people kicking a red ball around on a grassy field,
294839797,2,مردی با حالت چهره خنده دار درحال لگد زدن به یک توپ قرمز بزرگ است,A man with a funny facial expression is kicking a large red ball,
294839797,3,افرادی که بیرون بازی میکنند با یک توپ قرمز بزرگ لگد میزنند,People playing outside kicking a big red ball,
294839797,4,گروهی از مردم یک توپ قرمز بزرگ را لگد میزنند,A group of people kicking a big red ball,
2948814138,0,چهار دختر و دو پسر نوجوان همه در هوا در مقابل درهای شیشه ای یک ساختمان میپرند,Four teen girls and two teen boys are all jumping in the air in front of the glass doors to a building,
2948814138,1,شش جوان با دستان خود در هوا میپرند,Six young people are jumping up with their hands in the air,
2948814138,2,شش جوان در مقابل یک ساختمان از شادی میپرند,Six young people are jumping for joy in front of a building,
2948814138,3,شش جوان میخندند و به هوا میپرند,Six young people are laughing and leaping into the air,
2948814138,4,گروهی از نوجوانان با خوشحالی میپرند,A group of teens jumping joyfully,
2949014128,0,پسری که توپ را در دست دارد در مقابل پسر دیگری که دستهایش را دراز کرده درحالیکه پیرمرد پیراهنی سبز لبخند میزند و تماشا میکند به زمین میافتد,A boy holding a ball falls down in front of another boy who has his arms reaching out while an older man in a green shirt smiles and watches,
2949014128,1,دو نوجوان درحالی که یک پیرمرد تماشا میکند در یک حیاط مسکونی فوتبال بازی میکنند,Two adolescents play football in a residential yard while an older man watches,
2949014128,2,درحالی که یکی توپ زمینی را به زمین میافتد سه مرد میخندند,Three men laugh as one falls to the ground holding a white ball,
2949014128,3,پسرانی که روی چمن توپ بازی میکنند درحالی که مرد پیراهن سبز تماشا میکند,Boys playing ball on grass while man in green shirt watches,
2949014128,4,یک بازیکن فوتبال فقط توپ را جلوی دروازه گرفت,A soccer player just caught the ball in front of the goal,
2949337912,0,یک موج سوار از امواج سبز و سفید رد میشود,A surfer rides out the green and white waves,
2949337912,1,یک موج سوار بر موج شکنی سوار است,A surfer is riding on a breaking wave,
2949337912,2,مردی که روی موج بزرگ سبز موج سواری میکند,A man surfing on a big green wave,
2949337912,3,شخصی درحال موج سواری است,A person is surfing a big wave,
2949337912,4,یک موج سوار بر موج سبز سوار میشود,A surfer rides a green wave,
2949353587,0,یک سگ قهوه ای درحالی که روی فرش قرمز کنار زمین شطرنجی ایستاده است یک فرش سفید را میجوید,A brown dog is chewing on a white rug whilst standing on a red carpet next to a checkered floor,
2949353587,1,یک سگ قهوه ای درحال بازی با یک حیوان پر از کرکی سفید است,A brown dog is playing with a white fluffy stuffed animal,
2949353587,2,یک سگ قهوه ای تیره چیزی سفید و کرکی را میجوید,A dark brown dog chews on something white and fluffy,
2949353587,3,سگی قهوه ای با پوششی سفید در دهان,A brown dog with a white covering in its mouth,
2949353587,4,یک سگ پارچه ای را میکشد,A dog tugs on a piece of fabric,
2949497756,0,دو سگ بینی به بینی هستند درحالی که سگ سوم در کنار آن ها ایستاده است,Two dogs are nose to nose while a third dog stands next to them,
2949497756,1,سه سگ برنزه در بیرون هستند یکی بینی دیگری را لیس میزند, Three tan dogs are outside one licks the other 's nose,
2949497756,2,دو سگ درحال نزدیک شدن به بینی نزدیک سگ دیگری هستند,Two dogs touching noses near another dog,
2949497756,3,سه سگ قهوه ای روی چمنهای تکه تکه,Three brown dogs on the patchy grass,
2949497756,4,دو سگ برنزه صورت یکدیگر را بو میکنند,Two tan dogs smell each others faces,
2949758450,0,مردی با پیراهن مشکی و شلوارک سفید درحالی که پا روی صندلی ایستاده است کنار میز ایستاده با یک تنیس روی میز و یک پارو در پس زمینه ایستاده است,A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background,
2949758450,1,مردی که پیراهن مشکی و شلوارک سفید به تن دارد و به همراه سه نفر دیگر دور یک میز پینگ پنگ هستند, A man wearing a black shirt and white shorts along with three other people are around a ping-pong table,
2949758450,2,مرد میانسالی با لکه های طاسی که کنار میز ایستاده است,Middle-age man with bald spot standing next to table,
2949758450,3,مردی با میز آشپزخانه میز پینگ پنگ درست میکند,A man making a ping-pong table with kitchen table,
2949758450,4,برخی از افراد درحال بازی پینگ پنگ هستند,Some people are playing ping-pong,
2949762776,0,دو تیم از بازیکنان فوتبال در آستانه شروع یک بازی هستند,Two teams of football players about to start a game,
